affected_gene_id	affected_gene_label
ZFIN:ZDB-GENE-080104-1	lepr
ZFIN:ZDB-GENE-080104-4	csf3r
ZFIN:ZDB-GENE-080104-6	il6st
ZFIN:ZDB-GENE-080107-1	ttll6
ZFIN:ZDB-GENE-080107-2	lifrb
ZFIN:ZDB-GENE-080108-4	dock5
ZFIN:ZDB-GENE-080108-5	dock1
ZFIN:ZDB-GENE-080110-1	srs139
ZFIN:ZDB-GENE-080110-2	srs198
ZFIN:ZDB-GENE-080110-3	srs333
ZFIN:ZDB-GENE-080110-5	srs387
ZFIN:ZDB-GENE-080110-6	srs553
ZFIN:ZDB-GENE-080110-7	il7r
ZFIN:ZDB-GENE-080131-1	prkd1
ZFIN:ZDB-GENE-080204-119	hbegfa
ZFIN:ZDB-GENE-080204-123	zgc:175264
ZFIN:ZDB-GENE-080204-126	exoc5
ZFIN:ZDB-GENE-080204-14	dkk2
ZFIN:ZDB-GENE-080204-1	carkd
ZFIN:ZDB-GENE-080204-27	pgap3
ZFIN:ZDB-GENE-080204-34	kif22
ZFIN:ZDB-GENE-080204-3	vip
ZFIN:ZDB-GENE-080204-51	anks3
ZFIN:ZDB-GENE-080204-52	abcb4
ZFIN:ZDB-GENE-080204-54	hmx1
ZFIN:ZDB-GENE-080204-6	slc2a10
ZFIN:ZDB-GENE-080204-8	march8
ZFIN:ZDB-GENE-080206-4	sfi1
ZFIN:ZDB-GENE-080212-3	gly
ZFIN:ZDB-GENE-080215-23	map7d1b
ZFIN:ZDB-GENE-080218-26	btbd6a
ZFIN:ZDB-GENE-080219-32	ppp4cb
ZFIN:ZDB-GENE-080219-36	kcnab2b
ZFIN:ZDB-GENE-080220-10	slc26a6l
ZFIN:ZDB-GENE-080220-37	kcnq2a
ZFIN:ZDB-GENE-080220-39	zgc:171887
ZFIN:ZDB-GENE-080220-52	shrprbck1r
ZFIN:ZDB-GENE-080220-55	ccdc85a
ZFIN:ZDB-GENE-080220-57	ca5
ZFIN:ZDB-GENE-080225-13	kdm2bb
ZFIN:ZDB-GENE-080225-17	arhgef25b
ZFIN:ZDB-GENE-080229-6	nfasca
ZFIN:ZDB-GENE-080303-21	igsf11
ZFIN:ZDB-GENE-080303-31	ccdc88b
ZFIN:ZDB-GENE-080305-7	zgc:171435
ZFIN:ZDB-GENE-080317-1	psn
ZFIN:ZDB-GENE-080317-2	ctb
ZFIN:ZDB-GENE-080317-3	cpn
ZFIN:ZDB-GENE-080317-4	qad
ZFIN:ZDB-GENE-080317-5	int
ZFIN:ZDB-GENE-080317-6	slv
ZFIN:ZDB-GENE-080318-10	unm_b1166
ZFIN:ZDB-GENE-080318-1	lgr
ZFIN:ZDB-GENE-080318-3	wdi
ZFIN:ZDB-GENE-080318-4	ruc
ZFIN:ZDB-GENE-080318-5	sra
ZFIN:ZDB-GENE-080318-6	gln
ZFIN:ZDB-GENE-080318-7	unm_b1182
ZFIN:ZDB-GENE-080319-1	nui
ZFIN:ZDB-GENE-080320-1	nlk2
ZFIN:ZDB-GENE-080320-2	cacnb4a
ZFIN:ZDB-GENE-080325-1	tiam1a
ZFIN:ZDB-GENE-080326-1	myom3
ZFIN:ZDB-GENE-080327-13	lrrc3
ZFIN:ZDB-GENE-080327-15	lrrtm4l1
ZFIN:ZDB-GENE-080327-16	lingo1a
ZFIN:ZDB-GENE-080327-19	lingo2a
ZFIN:ZDB-GENE-080327-21	elfn1b
ZFIN:ZDB-GENE-080327-22	flrt1a
ZFIN:ZDB-GENE-080327-6	flrt1b
ZFIN:ZDB-GENE-080402-2	il2rgb
ZFIN:ZDB-GENE-080402-7	camk1da
ZFIN:ZDB-GENE-080403-5	nr1d4a
ZFIN:ZDB-GENE-080405-1	tert
ZFIN:ZDB-GENE-080410-1	sp2
ZFIN:ZDB-GENE-080415-1	rest
ZFIN:ZDB-GENE-080418-1	aqp11
ZFIN:ZDB-GENE-080425-1	myo10l1
ZFIN:ZDB-GENE-080505-1	ppargc1a
ZFIN:ZDB-GENE-080506-1	megf10
ZFIN:ZDB-GENE-080506-2	hmx2
ZFIN:ZDB-GENE-080506-4	mir141
ZFIN:ZDB-GENE-080506-5	mir200b
ZFIN:ZDB-GENE-080506-6	mir200c
ZFIN:ZDB-GENE-080506-7	mir429
ZFIN:ZDB-GENE-080509-2	smarcd3b
ZFIN:ZDB-GENE-080513-1	mkxa
ZFIN:ZDB-GENE-080515-2	arrdc1b
ZFIN:ZDB-GENE-080521-3	kmt2a
ZFIN:ZDB-GENE-080522-2	sbno1
ZFIN:ZDB-GENE-080522-4	trim3a
ZFIN:ZDB-GENE-080523-2	suv420h2
ZFIN:ZDB-GENE-080530-2	vps39
ZFIN:ZDB-GENE-080612-2	emilin3a
ZFIN:ZDB-GENE-080612-3	emilin3b
ZFIN:ZDB-GENE-080613-2	prdm16
ZFIN:ZDB-GENE-080617-1	gew
ZFIN:ZDB-GENE-080707-1	slc12a5b
ZFIN:ZDB-GENE-080708-1	mif
ZFIN:ZDB-GENE-080709-4	kif3cb
ZFIN:ZDB-GENE-080716-1	tmem67
ZFIN:ZDB-GENE-080717-1	zeb2b
ZFIN:ZDB-GENE-080718-1	tre
ZFIN:ZDB-GENE-080718-2	bue
ZFIN:ZDB-GENE-080718-3	kgp
ZFIN:ZDB-GENE-080718-5	mbz
ZFIN:ZDB-GENE-080721-13	map2k4b
ZFIN:ZDB-GENE-080721-18	pip4k2aa
ZFIN:ZDB-GENE-080722-15	nfixa
ZFIN:ZDB-GENE-080722-19	loxl4
ZFIN:ZDB-GENE-080722-29	ngs
ZFIN:ZDB-GENE-080722-44	pcolceb
ZFIN:ZDB-GENE-080722-46	btr09
ZFIN:ZDB-GENE-080723-16	prom2
ZFIN:ZDB-GENE-080723-28	adora2aa
ZFIN:ZDB-GENE-080723-40	skilb
ZFIN:ZDB-GENE-080723-7	npm1b
ZFIN:ZDB-GENE-080724-10	col4a3bpa
ZFIN:ZDB-GENE-080724-12	kif17
ZFIN:ZDB-GENE-080724-2	cyfip2
ZFIN:ZDB-GENE-080724-7	usp13
ZFIN:ZDB-GENE-080725-1	sox18
ZFIN:ZDB-GENE-080804-1	pcdh18b
ZFIN:ZDB-GENE-080806-1	ralgapa1
ZFIN:ZDB-GENE-080807-3	spr
ZFIN:ZDB-GENE-080807-4	hspg2
ZFIN:ZDB-GENE-080808-1	nug
ZFIN:ZDB-GENE-080808-2	slr
ZFIN:ZDB-GENE-080808-3	don
ZFIN:ZDB-GENE-080808-4	waf
ZFIN:ZDB-GENE-080808-5	palo
ZFIN:ZDB-GENE-080808-6	kpok
ZFIN:ZDB-GENE-080808-7	cacnb2a
ZFIN:ZDB-GENE-080812-3	ccdc73
ZFIN:ZDB-GENE-080813-1	dmrt2b
ZFIN:ZDB-GENE-080818-4	slc7a5
ZFIN:ZDB-GENE-080903-4	tmn
ZFIN:ZDB-GENE-080903-5	bne
ZFIN:ZDB-GENE-080916-1	nos2b
ZFIN:ZDB-GENE-080917-21	adrb3a
ZFIN:ZDB-GENE-080917-27	ehbp1l1a
ZFIN:ZDB-GENE-080917-50	tor1
ZFIN:ZDB-GENE-080917-53	pax3b
ZFIN:ZDB-GENE-080917-56	lrrc9
ZFIN:ZDB-GENE-080918-1	col15a1a
ZFIN:ZDB-GENE-080922-1	t2gtlm11a
ZFIN:ZDB-GENE-080925-1	eva
ZFIN:ZDB-GENE-080925-2	csa
ZFIN:ZDB-GENE-080925-3	asy
ZFIN:ZDB-GENE-080925-4	drs
ZFIN:ZDB-GENE-080925-5	zuw
ZFIN:ZDB-GENE-080925-6	gau
ZFIN:ZDB-GENE-080925-7	gaz
ZFIN:ZDB-GENE-080925-8	sio
ZFIN:ZDB-GENE-080926-4	pbrm1
ZFIN:ZDB-GENE-080929-1	als2b
ZFIN:ZDB-GENE-080930-1	smyhc3
ZFIN:ZDB-GENE-081001-1	lepa
ZFIN:ZDB-GENE-081002-1	rnu6atac
ZFIN:ZDB-GENE-081002-2	rnu12
ZFIN:ZDB-GENE-081002-4	osbpl10
ZFIN:ZDB-GENE-081003-1	wnt3
ZFIN:ZDB-GENE-081003-2	rnu2
ZFIN:ZDB-GENE-081006-2	mir140
ZFIN:ZDB-GENE-081008-1	bcl2l11
ZFIN:ZDB-GENE-081013-1	mir9-2
ZFIN:ZDB-GENE-081013-2	mir9-3
ZFIN:ZDB-GENE-081013-3	mir9-4
ZFIN:ZDB-GENE-081013-4	mir9-6
ZFIN:ZDB-GENE-081013-5	mir9-7
ZFIN:ZDB-GENE-081015-2	rpgrb
ZFIN:ZDB-GENE-081016-1	appl1
ZFIN:ZDB-GENE-081016-2	appl2
ZFIN:ZDB-GENE-081022-10	pax10
ZFIN:ZDB-GENE-081022-145	adrb1
ZFIN:ZDB-GENE-081022-154	adrb3b
ZFIN:ZDB-GENE-081022-158	crfb17
ZFIN:ZDB-GENE-081022-183	fut10
ZFIN:ZDB-GENE-081022-203	gra
ZFIN:ZDB-GENE-081022-45	acd
ZFIN:ZDB-GENE-081022-87	smim1
ZFIN:ZDB-GENE-081022-94	zgc:194281
ZFIN:ZDB-GENE-081024-1	nos1apa
ZFIN:ZDB-GENE-081027-4	bbs9
ZFIN:ZDB-GENE-081027-5	si:dkey-34l15.2
ZFIN:ZDB-GENE-081028-48	tb
ZFIN:ZDB-GENE-081028-67	si:ch211-93n23.6
ZFIN:ZDB-GENE-081030-10	cntn3a.1
ZFIN:ZDB-GENE-081030-4	lamb2
ZFIN:ZDB-GENE-081030-5	si:ch73-92e7.3
ZFIN:ZDB-GENE-081030-7	her4.3
ZFIN:ZDB-GENE-081031-104	her4.4
ZFIN:ZDB-GENE-081031-106	her4.5
ZFIN:ZDB-GENE-081031-9	bicd1a
ZFIN:ZDB-GENE-081104-119	mxra5b
ZFIN:ZDB-GENE-081104-12	si:ch211-74m13.1
ZFIN:ZDB-GENE-081104-132	grip2a
ZFIN:ZDB-GENE-081104-169	vwc2l
ZFIN:ZDB-GENE-081104-199	rnf216
ZFIN:ZDB-GENE-081104-207	si:ch211-263k4.2
ZFIN:ZDB-GENE-081104-267	agtpbp1
ZFIN:ZDB-GENE-081104-26	wsb2
ZFIN:ZDB-GENE-081104-294	cdk12
ZFIN:ZDB-GENE-081104-298	lmln
ZFIN:ZDB-GENE-081104-305	chrdl2
ZFIN:ZDB-GENE-081104-306	cdkn2a/b
ZFIN:ZDB-GENE-081104-317	cxcl8a
ZFIN:ZDB-GENE-081104-328	enox1
ZFIN:ZDB-GENE-081104-332	foxp3b
ZFIN:ZDB-GENE-081104-340	cenph
ZFIN:ZDB-GENE-081104-348	lmod1
ZFIN:ZDB-GENE-081104-34	si:ch211-168b3.1
ZFIN:ZDB-GENE-081104-353	pidd1
ZFIN:ZDB-GENE-081104-362	si:dkey-208b23.5
ZFIN:ZDB-GENE-081104-374	sdk1a
ZFIN:ZDB-GENE-081104-375	rsph14
ZFIN:ZDB-GENE-081104-387	huwe1
ZFIN:ZDB-GENE-081104-408	si:dkey-32e6.3
ZFIN:ZDB-GENE-081104-417	phf11
ZFIN:ZDB-GENE-081104-419	wasa
ZFIN:ZDB-GENE-081104-421	usp11
ZFIN:ZDB-GENE-081104-439	fap
ZFIN:ZDB-GENE-081104-470	adcy5
ZFIN:ZDB-GENE-081104-484	znf692
ZFIN:ZDB-GENE-081104-510	cyp27a1.3
ZFIN:ZDB-GENE-081104-517	si:ch211-195m20.1
ZFIN:ZDB-GENE-081104-526	cacna1r
ZFIN:ZDB-GENE-081104-52	mmd2a
ZFIN:ZDB-GENE-081104-81	rpgrip1l
ZFIN:ZDB-GENE-081104-97	si:ch211-102c2.5
ZFIN:ZDB-GENE-081104-9	si:dkey-173l11.3
ZFIN:ZDB-GENE-081105-114	col4a1
ZFIN:ZDB-GENE-081105-13	magi1a
ZFIN:ZDB-GENE-081105-141	si:dkey-46l15.1
ZFIN:ZDB-GENE-081105-156	adora1
ZFIN:ZDB-GENE-081105-16	pde4d
ZFIN:ZDB-GENE-081105-17	cps1
ZFIN:ZDB-GENE-081105-185	kank3
ZFIN:ZDB-GENE-081105-22	klhl41a
ZFIN:ZDB-GENE-081105-39	si:dkey-189g17.3
ZFIN:ZDB-GENE-081105-44	mfn2
ZFIN:ZDB-GENE-081105-56	kdm6a
ZFIN:ZDB-GENE-081105-87	porcn
ZFIN:ZDB-GENE-081105-95	grk5l
ZFIN:ZDB-GENE-081107-17	mmp17b
ZFIN:ZDB-GENE-081107-1	mertka
ZFIN:ZDB-GENE-081107-40	prop1
ZFIN:ZDB-GENE-081107-41	si:ch73-105b23.1
ZFIN:ZDB-GENE-081107-44	bnip1a
ZFIN:ZDB-GENE-081107-51	ccsapb
ZFIN:ZDB-GENE-081107-52	smg6
ZFIN:ZDB-GENE-081110-1	rem2
ZFIN:ZDB-GENE-081110-2	ptrhd1
ZFIN:ZDB-GENE-081112-1	march1
ZFIN:ZDB-GENE-081113-2	prokr1b
ZFIN:ZDB-GENE-081119-1	frem1a
ZFIN:ZDB-GENE-081119-3	frem2a
ZFIN:ZDB-GENE-081119-4	frem2b
ZFIN:ZDB-GENE-081120-6	sox6
ZFIN:ZDB-GENE-081203-14	mir125b-1
ZFIN:ZDB-GENE-081203-25	mir138
ZFIN:ZDB-GENE-081203-27	mir153a
ZFIN:ZDB-GENE-081203-9	mir92b
ZFIN:ZDB-GENE-081205-6	mir1-2
ZFIN:ZDB-GENE-081208-10	mir15a-1
ZFIN:ZDB-GENE-081208-17	mir18a
ZFIN:ZDB-GENE-081208-20	mir219-1
ZFIN:ZDB-GENE-081208-23	mir19c
ZFIN:ZDB-GENE-081208-24	mir19d
ZFIN:ZDB-GENE-081208-25	mir218a-1
ZFIN:ZDB-GENE-081208-4	mir7b
ZFIN:ZDB-GENE-081209-2	mir21-2
ZFIN:ZDB-GENE-081209-5	mir23a-2
ZFIN:ZDB-GENE-081209-6	mir23a-3
ZFIN:ZDB-GENE-081210-16	mir30a
ZFIN:ZDB-GENE-081210-17	mir30b
ZFIN:ZDB-GENE-081210-18	mir30c
ZFIN:ZDB-GENE-081210-19	mir30d
ZFIN:ZDB-GENE-081210-2	bdy
ZFIN:ZDB-GENE-081210-6	mir26b
ZFIN:ZDB-GENE-081210-7	elk
ZFIN:ZDB-GENE-081210-8	mir27b
ZFIN:ZDB-GENE-081211-10	mir133a-2
ZFIN:ZDB-GENE-081211-1	shk
ZFIN:ZDB-GENE-081211-2	lclat1
ZFIN:ZDB-GENE-081211-4	mir125b-2
ZFIN:ZDB-GENE-081211-7	mir129-2
ZFIN:ZDB-GENE-081212-1	mir196b
ZFIN:ZDB-GENE-081215-2	spry1
ZFIN:ZDB-GENE-081218-1	pacs2
ZFIN:ZDB-GENE-090109-2	il1rapl1b
ZFIN:ZDB-GENE-090112-1	dock4a
ZFIN:ZDB-GENE-090112-2	mir126a
ZFIN:ZDB-GENE-090112-3	fbn2b
ZFIN:ZDB-GENE-090115-1	diaph2
ZFIN:ZDB-GENE-090122-1	disc1
ZFIN:ZDB-GENE-090127-2	adcy6b
ZFIN:ZDB-GENE-090203-1	oln
ZFIN:ZDB-GENE-090205-3	gpr142al
ZFIN:ZDB-GENE-090206-1	prkcg
ZFIN:ZDB-GENE-090211-10	psm11
ZFIN:ZDB-GENE-090211-11	psm10
ZFIN:ZDB-GENE-090211-4	psm2
ZFIN:ZDB-GENE-090211-5	psm5
ZFIN:ZDB-GENE-090211-6	psm6
ZFIN:ZDB-GENE-090211-7	psm7
ZFIN:ZDB-GENE-090211-8	psm8
ZFIN:ZDB-GENE-090211-9	psm9
ZFIN:ZDB-GENE-090212-1	a2ml
ZFIN:ZDB-GENE-090218-30	ulk2
ZFIN:ZDB-GENE-090220-1	mid2
ZFIN:ZDB-GENE-090225-1	tkj
ZFIN:ZDB-GENE-090302-2	ap2a1
ZFIN:ZDB-GENE-090303-6	mapk8ip3
ZFIN:ZDB-GENE-090304-1	ptprjb.1
ZFIN:ZDB-GENE-090311-19	lrba
ZFIN:ZDB-GENE-090311-1	gper1
ZFIN:ZDB-GENE-090311-22	hecw2a
ZFIN:ZDB-GENE-090311-26	cnnm2b
ZFIN:ZDB-GENE-090311-47	alox5a
ZFIN:ZDB-GENE-090311-5	myh7bb
ZFIN:ZDB-GENE-090312-103	dok7
ZFIN:ZDB-GENE-090312-107	cyp2ae1
ZFIN:ZDB-GENE-090312-123	ftr14l
ZFIN:ZDB-GENE-090312-128	cacna1hb
ZFIN:ZDB-GENE-090312-167	klf5a
ZFIN:ZDB-GENE-090312-180	chst3a
ZFIN:ZDB-GENE-090312-186	map2k7
ZFIN:ZDB-GENE-090312-196	col19a1
ZFIN:ZDB-GENE-090312-199	ndst3
ZFIN:ZDB-GENE-090312-201	npnt
ZFIN:ZDB-GENE-090312-203	adra1d
ZFIN:ZDB-GENE-090312-28	crtac1b
ZFIN:ZDB-GENE-090312-34	camk2b2
ZFIN:ZDB-GENE-090312-57	cntn3a.2
ZFIN:ZDB-GENE-090312-63	chrna9
ZFIN:ZDB-GENE-090312-81	si:dkey-151g10.3
ZFIN:ZDB-GENE-090312-98	tet2
ZFIN:ZDB-GENE-090313-105	qrfpra
ZFIN:ZDB-GENE-090313-107	col17a1a
ZFIN:ZDB-GENE-090313-116	apela
ZFIN:ZDB-GENE-090313-191	pdzd7a
ZFIN:ZDB-GENE-090313-210	syt16
ZFIN:ZDB-GENE-090313-216	pgap1
ZFIN:ZDB-GENE-090313-21	rasa3
ZFIN:ZDB-GENE-090313-225	slc3a1
ZFIN:ZDB-GENE-090313-229	cald1b
ZFIN:ZDB-GENE-090313-248	ccm2l
ZFIN:ZDB-GENE-090313-267	cpz
ZFIN:ZDB-GENE-090313-268	lca5
ZFIN:ZDB-GENE-090313-276	lzts2a
ZFIN:ZDB-GENE-090313-313	sobpa
ZFIN:ZDB-GENE-090313-318	sdccag8
ZFIN:ZDB-GENE-090313-365	si:dkey-9i23.6
ZFIN:ZDB-GENE-090313-406	dkk1a
ZFIN:ZDB-GENE-090313-42	vap
ZFIN:ZDB-GENE-090313-46	pigt
ZFIN:ZDB-GENE-090313-73	apbb2b
ZFIN:ZDB-GENE-090313-74	cdc25d
ZFIN:ZDB-GENE-090313-79	fbxw7
ZFIN:ZDB-GENE-090406-2	znf319
ZFIN:ZDB-GENE-090408-1	scn1bb
ZFIN:ZDB-GENE-090409-1	fam101b
ZFIN:ZDB-GENE-090410-1	chst8
ZFIN:ZDB-GENE-090410-6	chrm4a
ZFIN:ZDB-GENE-090416-1	tli
ZFIN:ZDB-GENE-090416-4	nokr1
ZFIN:ZDB-GENE-090416-5	nokr2
ZFIN:ZDB-GENE-090416-6	nokr3
ZFIN:ZDB-GENE-090416-7	nokr4
ZFIN:ZDB-GENE-090421-1	ankhd1
ZFIN:ZDB-GENE-090421-2	pde6b
ZFIN:ZDB-GENE-090423-1	specc1lb
ZFIN:ZDB-GENE-090504-1	srk
ZFIN:ZDB-GENE-090504-2	hlk
ZFIN:ZDB-GENE-090504-3	otg
ZFIN:ZDB-GENE-090505-3	chrna4b
ZFIN:ZDB-GENE-090505-4	erlin2
ZFIN:ZDB-GENE-090506-7	ccbe1
ZFIN:ZDB-GENE-090507-4	tuba1a
ZFIN:ZDB-GENE-090508-16	cep131
ZFIN:ZDB-GENE-090514-3	cacna1ab
ZFIN:ZDB-GENE-090601-6	syt7b
ZFIN:ZDB-GENE-090603-2	mgo
ZFIN:ZDB-GENE-090608-3	pcdh17
ZFIN:ZDB-GENE-090609-2	fuz
ZFIN:ZDB-GENE-090609-4	fat4
ZFIN:ZDB-GENE-090609-5	rttn
ZFIN:ZDB-GENE-090610-1	bmpr1bb
ZFIN:ZDB-GENE-090611-1	cngb3
ZFIN:ZDB-GENE-090611-2	cnga3a
ZFIN:ZDB-GENE-090617-1	nhsa
ZFIN:ZDB-GENE-090618-1	apobec2b
ZFIN:ZDB-GENE-090629-1	esama
ZFIN:ZDB-GENE-090629-2	f8
ZFIN:ZDB-GENE-090630-1	lrrc32
ZFIN:ZDB-GENE-090706-1	doc2a
ZFIN:ZDB-GENE-090713-1	raver2
ZFIN:ZDB-GENE-090715-1	upf2
ZFIN:ZDB-GENE-090716-1	sgip1
ZFIN:ZDB-GENE-090717-1	syt2b
ZFIN:ZDB-GENE-090728-1	col12a1a
ZFIN:ZDB-GENE-090730-1	megf8
ZFIN:ZDB-GENE-090804-1	akap11
ZFIN:ZDB-GENE-090806-3	msc
ZFIN:ZDB-GENE-090812-1	slc2a13b
ZFIN:ZDB-GENE-090812-4	plxnb1b
ZFIN:ZDB-GENE-090814-1	tcf4
ZFIN:ZDB-GENE-090821-1	lrp6
ZFIN:ZDB-GENE-090826-1	prp
ZFIN:ZDB-GENE-090827-2	col22a1
ZFIN:ZDB-GENE-090828-4	synpo2la
ZFIN:ZDB-GENE-090828-5	synpo2lb
ZFIN:ZDB-GENE-090908-2	ints5
ZFIN:ZDB-GENE-090908-5	kif13bb
ZFIN:ZDB-GENE-090908-6	plekhg5b
ZFIN:ZDB-GENE-090910-1	nad
ZFIN:ZDB-GENE-090915-1	slc2a1b
ZFIN:ZDB-GENE-090918-1	nlgn1
ZFIN:ZDB-GENE-090918-2	nlgn2a
ZFIN:ZDB-GENE-090929-100	mir30e-2
ZFIN:ZDB-GENE-090929-101	mir92a-1
ZFIN:ZDB-GENE-090929-102	mir92a-2
ZFIN:ZDB-GENE-090929-113	mir107
ZFIN:ZDB-GENE-090929-125	mir125b-3
ZFIN:ZDB-GENE-090929-141	mir133b
ZFIN:ZDB-GENE-090929-142	mir133c
ZFIN:ZDB-GENE-090929-151	mir142a
ZFIN:ZDB-GENE-090929-152	mir142b
ZFIN:ZDB-GENE-090929-153	mir143-1
ZFIN:ZDB-GENE-090929-154	mir143-2
ZFIN:ZDB-GENE-090929-155	mir144
ZFIN:ZDB-GENE-090929-156	mir145
ZFIN:ZDB-GENE-090929-157	mir146a
ZFIN:ZDB-GENE-090929-158	mir146b-1
ZFIN:ZDB-GENE-090929-159	mir146b-2
ZFIN:ZDB-GENE-090929-160	mir148
ZFIN:ZDB-GENE-090929-165	mir153c
ZFIN:ZDB-GENE-090929-187	mir206-2
ZFIN:ZDB-GENE-090929-194	mir218b
ZFIN:ZDB-GENE-090929-200	mir338-1
ZFIN:ZDB-GENE-090929-201	mir338-2
ZFIN:ZDB-GENE-090929-234	mir430a-2
ZFIN:ZDB-GENE-090929-235	mir430a-3
ZFIN:ZDB-GENE-090929-236	mir430a-4
ZFIN:ZDB-GENE-090929-238	mir430a-6
ZFIN:ZDB-GENE-090929-239	mir430a-7
ZFIN:ZDB-GENE-090929-240	mir430a-8
ZFIN:ZDB-GENE-090929-241	mir430a-9
ZFIN:ZDB-GENE-090929-242	mir430a-10
ZFIN:ZDB-GENE-090929-243	mir430a-11
ZFIN:ZDB-GENE-090929-244	mir430a-12
ZFIN:ZDB-GENE-090929-245	mir430a-13
ZFIN:ZDB-GENE-090929-246	mir430a-14
ZFIN:ZDB-GENE-090929-247	mir430a-15
ZFIN:ZDB-GENE-090929-248	mir430a-16
ZFIN:ZDB-GENE-090929-249	mir430a-17
ZFIN:ZDB-GENE-090929-250	mir430a-18
ZFIN:ZDB-GENE-090929-251	mir430a-19
ZFIN:ZDB-GENE-090929-252	mir430a-20
ZFIN:ZDB-GENE-090929-253	mir430a-21
ZFIN:ZDB-GENE-090929-254	mir430a-22
ZFIN:ZDB-GENE-090929-255	mir430a-23
ZFIN:ZDB-GENE-090929-295	mir31
ZFIN:ZDB-GENE-090929-33	mir430a-1
ZFIN:ZDB-GENE-090929-37	mir451a
ZFIN:ZDB-GENE-091006-3	macc1
ZFIN:ZDB-GENE-091006-4	ehbp1
ZFIN:ZDB-GENE-091008-2	cdc42ep4b
ZFIN:ZDB-GENE-091012-1	slc22a5
ZFIN:ZDB-GENE-091014-3	amotl1
ZFIN:ZDB-GENE-091019-1	arap3
ZFIN:ZDB-GENE-091020-11	cobl
ZFIN:ZDB-GENE-091023-9	mir2188
ZFIN:ZDB-GENE-091026-6	mir126b
ZFIN:ZDB-GENE-091102-1	gnb4a
ZFIN:ZDB-GENE-091111-4	nf1b
ZFIN:ZDB-GENE-091111-5	si:ch1073-464p5.4
ZFIN:ZDB-GENE-091112-14	si:ch211-146l10.5
ZFIN:ZDB-GENE-091112-1	znf385c
ZFIN:ZDB-GENE-091113-6	ank1b
ZFIN:ZDB-GENE-091117-14	duox
ZFIN:ZDB-GENE-091117-28	mapk9
ZFIN:ZDB-GENE-091117-46	odf2a
ZFIN:ZDB-GENE-091117-6	fnbp1b
ZFIN:ZDB-GENE-091118-122	si:ch211-222n4.5
ZFIN:ZDB-GENE-091118-129	gfi1b
ZFIN:ZDB-GENE-091118-1	csf1rb
ZFIN:ZDB-GENE-091118-27	dfnb31a
ZFIN:ZDB-GENE-091118-54	cnn1b
ZFIN:ZDB-GENE-091118-93	si:ch211-55a7.1
ZFIN:ZDB-GENE-091203-1	flg
ZFIN:ZDB-GENE-091204-117	nphp3
ZFIN:ZDB-GENE-091204-120	glis2b
ZFIN:ZDB-GENE-091204-186	sh3kbp1
ZFIN:ZDB-GENE-091204-189	sez6l2
ZFIN:ZDB-GENE-091204-207	ccar2
ZFIN:ZDB-GENE-091204-251	caln2
ZFIN:ZDB-GENE-091204-274	grk5
ZFIN:ZDB-GENE-091204-296	dnaaf3
ZFIN:ZDB-GENE-091204-306	si:ch211-55i2.1
ZFIN:ZDB-GENE-091204-331	cpa6
ZFIN:ZDB-GENE-091204-356	depdc5
ZFIN:ZDB-GENE-091204-365	gabra3
ZFIN:ZDB-GENE-091204-394	rpgrip1
ZFIN:ZDB-GENE-091204-412	si:ch1073-219n12.1
ZFIN:ZDB-GENE-091204-423	si:ch211-103a14.1
ZFIN:ZDB-GENE-091204-439	ccdc64
ZFIN:ZDB-GENE-091204-441	si:zfos-979f1.2
ZFIN:ZDB-GENE-091204-50	si:dkey-254e1.1
ZFIN:ZDB-GENE-091204-62	asphd1
ZFIN:ZDB-GENE-091204-7	cacna1fa
ZFIN:ZDB-GENE-091204-9	slc15a1a
ZFIN:ZDB-GENE-091218-1	ppap2ab
ZFIN:ZDB-GENE-091218-3	ube3d
ZFIN:ZDB-GENE-091230-1	pear1
ZFIN:ZDB-GENE-091230-7	dennd3b
ZFIN:ZDB-GENE-100107-1	gdf2
ZFIN:ZDB-GENE-100113-10	unm_it949
ZFIN:ZDB-GENE-100113-11	unm_it983
ZFIN:ZDB-GENE-100113-1	unm_it275
ZFIN:ZDB-GENE-100113-2	unm_it567
ZFIN:ZDB-GENE-100113-3	unm_it664
ZFIN:ZDB-GENE-100113-4	unm_it768
ZFIN:ZDB-GENE-100113-5	unm_it817
ZFIN:ZDB-GENE-100113-6	unm_st33
ZFIN:ZDB-GENE-100113-7	unm_it836
ZFIN:ZDB-GENE-100113-8	unm_it840
ZFIN:ZDB-GENE-100113-9	unm_it864
ZFIN:ZDB-GENE-100119-1	col27a1a
ZFIN:ZDB-GENE-100119-2	col27a1b
ZFIN:ZDB-GENE-100204-2	pi4kaa
ZFIN:ZDB-GENE-100208-1	cyldb
ZFIN:ZDB-GENE-100208-2	usp2b
ZFIN:ZDB-GENE-100209-4	usp12b
ZFIN:ZDB-GENE-100210-1	usp15
ZFIN:ZDB-GENE-100210-2	usp18
ZFIN:ZDB-GENE-100210-3	usp21
ZFIN:ZDB-GENE-100210-5	usp32
ZFIN:ZDB-GENE-100211-1	usp43a
ZFIN:ZDB-GENE-100211-2	usp45
ZFIN:ZDB-GENE-100212-2	tnfaip3
ZFIN:ZDB-GENE-100215-1	brcc3
ZFIN:ZDB-GENE-100215-2	eif3f
ZFIN:ZDB-GENE-100217-1	dync2h1
ZFIN:ZDB-GENE-100308-4	mmp25b
ZFIN:ZDB-GENE-100316-7	armc4
