phenotype_id	phenotype_label
FBbt:00067041PHENOTYPE	adult olfactory receptor neuron Or71a | somatic clone phenotype
FBbt:00067041PHENOTYPE	adult olfactory receptor neuron Or71a phenotype
FBbt:00067041PHENOTYPE	adult olfactory receptor neuron Or71a | cell non-autonomous | somatic clone phenotype
FBbt:00067042PHENOTYPE	adult olfactory receptor neuron Or42a | cell non-autonomous | somatic clone phenotype
FBbt:00067042PHENOTYPE	adult olfactory receptor neuron Or42a phenotype
FBbt:00067042PHENOTYPE	adult olfactory receptor neuron Or42a | somatic clone phenotype
FBbt:00067046PHENOTYPE	adult olfactory receptor neuron Or42b phenotype
FBbt:00067047PHENOTYPE	adult olfactory receptor neuron Or83c | cell non-autonomous | somatic clone phenotype
FBbt:00067047PHENOTYPE	adult olfactory receptor neuron Or83c phenotype
FBbt:00067048PHENOTYPE	adult olfactory receptor neuron Or43a | cell non-autonomous | somatic clone phenotype
FBbt:00067049PHENOTYPE	adult olfactory receptor neuron Or85a phenotype
FBbt:00067050PHENOTYPE	adult olfactory receptor neuron Or43b phenotype
FBbt:00067052PHENOTYPE	adult olfactory receptor neuron Or46a | somatic clone phenotype
FBbt:00067052PHENOTYPE	adult olfactory receptor neuron Or46a phenotype
FBbt:00067052PHENOTYPE	adult olfactory receptor neuron Or46a | cell non-autonomous | somatic clone phenotype
FBbt:00067054PHENOTYPE	adult olfactory receptor neuron Or47a | somatic clone phenotype
FBbt:00067055PHENOTYPE	adult olfactory receptor neuron Or49a/85f phenotype
FBbt:00067056PHENOTYPE	adult olfactory receptor neuron Or47b | cell non-autonomous | somatic clone phenotype
FBbt:00067056PHENOTYPE	adult olfactory receptor neuron Or47b phenotype
FBbt:00067056PHENOTYPE	adult olfactory receptor neuron Or47b | somatic clone phenotype
FBbt:00067057PHENOTYPE	adult olfactory receptor neuron Or88a phenotype
FBbt:00067057PHENOTYPE	adult olfactory receptor neuron Or88a | somatic clone phenotype
FBbt:00067057PHENOTYPE	adult olfactory receptor neuron Or88a | cell non-autonomous | somatic clone phenotype
FBbt:00067059PHENOTYPE	adult olfactory receptor neuron Or92a phenotype
FBbt:00067064PHENOTYPE	adult olfactory receptor neuron Gr21a/63a phenotype
FBbt:00067064PHENOTYPE	adult olfactory receptor neuron Gr21a/63a | somatic clone phenotype
FBbt:00067123PHENOTYPE	adult antennal lobe projection neuron | heat sensitive | somatic clone phenotype
FBbt:00067123PHENOTYPE	adult antennal lobe projection neuron phenotype
FBbt:00067123PHENOTYPE	adult antennal lobe projection neuron | somatic clone phenotype
FBbt:00067345PHENOTYPE	antennal lobe neuroblast | somatic clone phenotype
FBbt:00067346PHENOTYPE	neuroblast ALad1 | somatic clone phenotype
FBbt:00067349PHENOTYPE	antennal lobe projection neuron adPN | cell autonomous | somatic clone phenotype
FBbt:00067349PHENOTYPE	antennal lobe projection neuron adPN phenotype
FBbt:00067349PHENOTYPE	antennal lobe projection neuron adPN | somatic clone phenotype
FBbt:00067351PHENOTYPE	antennal lobe projection neuron vPN phenotype
FBbt:00067351PHENOTYPE	antennal lobe projection neuron vPN | somatic clone phenotype
FBbt:00067351PHENOTYPE	antennal lobe projection neuron vPN | cell autonomous | somatic clone phenotype
FBbt:00067352PHENOTYPE	adult antennal lobe projection neuron VA2 adPN phenotype
FBbt:00067353PHENOTYPE	adult antennal lobe projection neuron DL1 adPN phenotype
FBbt:00067353PHENOTYPE	adult antennal lobe projection neuron DL1 adPN | somatic clone phenotype
FBbt:00067353PHENOTYPE	adult antennal lobe projection neuron DL1 adPN | adult stage | somatic clone | somatic clone phenotype
FBbt:00067353PHENOTYPE	adult antennal lobe projection neuron DL1 adPN | cell autonomous | somatic clone phenotype
FBbt:00067355PHENOTYPE	adult antennal lobe projection neuron D adPN | somatic clone phenotype
FBbt:00067356PHENOTYPE	adult antennal lobe projection neuron VA3 adPN | somatic clone phenotype
FBbt:00067356PHENOTYPE	adult antennal lobe projection neuron VA3 adPN phenotype
FBbt:00067357PHENOTYPE	adult antennal lobe projection neuron VA1d adPN phenotype
FBbt:00067358PHENOTYPE	adult antennal lobe projection neuron VM7 adPN | somatic clone phenotype
FBbt:00067358PHENOTYPE	adult antennal lobe projection neuron VM7 adPN phenotype
FBbt:00067359PHENOTYPE	adult antennal lobe projection neuron VM2 adPN phenotype
FBbt:00067359PHENOTYPE	adult antennal lobe projection neuron VM2 adPN | somatic clone phenotype
FBbt:00067360PHENOTYPE	adult antennal lobe projection neuron DM6 adPN | somatic clone phenotype
FBbt:00067360PHENOTYPE	adult antennal lobe projection neuron DM6 adPN phenotype
FBbt:00067361PHENOTYPE	adult antennal lobe projection neuron VA1v adPN phenotype
FBbt:00067361PHENOTYPE	adult antennal lobe projection neuron VA1v adPN | somatic clone phenotype
FBbt:00067362PHENOTYPE	antennal lobe projection neuron lPN | somatic clone phenotype
FBbt:00067362PHENOTYPE	antennal lobe projection neuron lPN | cell autonomous | somatic clone phenotype
FBbt:00067365PHENOTYPE	adult antennal lobe projection neuron VA7m lPN phenotype
FBbt:00067365PHENOTYPE	adult antennal lobe projection neuron VA7m lPN | somatic clone phenotype
FBbt:00067366PHENOTYPE	adult antennal lobe projection neuron VA5 lPN phenotype
FBbt:00067366PHENOTYPE	adult antennal lobe projection neuron VA5 lPN | somatic clone phenotype
FBbt:00067367PHENOTYPE	adult antennal lobe projection neuron DM5 lPN | somatic clone phenotype
FBbt:00067367PHENOTYPE	adult antennal lobe projection neuron DM5 lPN phenotype
FBbt:00067368PHENOTYPE	adult antennal lobe projection neuron DM2 lPN | somatic clone phenotype
FBbt:00067368PHENOTYPE	adult antennal lobe projection neuron DM2 lPN phenotype
FBbt:00067369PHENOTYPE	adult antennal lobe projection neuron DM1 lPN phenotype
FBbt:00067369PHENOTYPE	adult antennal lobe projection neuron DM1 lPN | somatic clone phenotype
FBbt:00067371PHENOTYPE	adult antennal lobe projection neuron VA1v vPN | somatic clone phenotype
FBbt:00067372PHENOTYPE	adult antennal lobe projection neuron DA1 vPN | somatic clone phenotype
FBbt:00067372PHENOTYPE	adult antennal lobe projection neuron DA1 vPN phenotype
FBbt:00100000PHENOTYPE	Johnston organ neuron phenotype
FBbt:00100024PHENOTYPE	abdominal lch1 neuron | supernumerary phenotype
FBbt:00100032PHENOTYPE	lch1 neuron phenotype
FBbt:00100045PHENOTYPE	carbon dioxide sensitive neuron | ectopic | somatic clone phenotype
FBbt:00100048PHENOTYPE	S-type sensilla S3 phenotype
FBbt:00100050PHENOTYPE	S-type sensilla S5 phenotype
FBbt:00100051PHENOTYPE	S-type sensilla S6 phenotype
FBbt:00100055PHENOTYPE	S-type sensilla S10 phenotype
FBbt:00100063PHENOTYPE	I-type sensilla I5 phenotype
FBbt:00100066PHENOTYPE	I-type sensilla I8 phenotype
FBbt:00100067PHENOTYPE	I-type sensilla I9 phenotype
FBbt:00100068PHENOTYPE	I-type sensilla I10 phenotype
FBbt:00100070PHENOTYPE	L-type sensilla L2 phenotype
FBbt:00100072PHENOTYPE	L-type sensilla L4 phenotype
FBbt:00100074PHENOTYPE	L-type sensilla L6 phenotype
FBbt:00100136PHENOTYPE	prothoracic leg taste bristle chemosensory neuron | female phenotype
FBbt:00100136PHENOTYPE	prothoracic leg taste bristle chemosensory neuron phenotype
FBbt:00100136PHENOTYPE	prothoracic leg taste bristle chemosensory neuron | male limited phenotype
FBbt:00100136PHENOTYPE	prothoracic leg taste bristle chemosensory neuron | male phenotype
FBbt:00100138PHENOTYPE	embryonic/larval subesophageal ganglion | embryonic stage 15 phenotype
FBbt:00100200PHENOTYPE	cortex region phenotype
FBbt:00100205PHENOTYPE	cortex of medulla | somatic clone phenotype
FBbt:00100205PHENOTYPE	cortex of medulla phenotype
FBbt:00100206PHENOTYPE	cortex of lamina | somatic clone phenotype
FBbt:00100206PHENOTYPE	cortex of lamina phenotype
FBbt:00100206PHENOTYPE	cortex of lamina | cell autonomous | somatic clone phenotype
FBbt:00100206PHENOTYPE	cortex of lamina | progressive phenotype
FBbt:00100214PHENOTYPE	dopaminergic PAM neuron | adult stage phenotype
FBbt:00100215PHENOTYPE	dopaminergic PAL neuron | adult stage phenotype
FBbt:00100215PHENOTYPE	dopaminergic PAL neuron phenotype
FBbt:00100216PHENOTYPE	dopaminergic PPM1 neuron phenotype
FBbt:00100216PHENOTYPE	dopaminergic PPM1 neuron | adult stage | progressive phenotype
FBbt:00100217PHENOTYPE	dopaminergic PPM2 neuron phenotype
FBbt:00100217PHENOTYPE	dopaminergic PPM2 neuron | adult stage phenotype
FBbt:00100218PHENOTYPE	dopaminergic PPM3 neuron phenotype
FBbt:00100218PHENOTYPE	dopaminergic PPM3 neuron | adult stage phenotype
FBbt:00100218PHENOTYPE	dopaminergic PPM3 neuron | progressive phenotype
FBbt:00100218PHENOTYPE	dopaminergic PPM3 neuron | adult stage | progressive phenotype
FBbt:00100219PHENOTYPE	dopaminergic PPL1 neuron phenotype
FBbt:00100219PHENOTYPE	dopaminergic PPL1 neuron | progressive phenotype
FBbt:00100219PHENOTYPE	dopaminergic PPL1 neuron | adult stage phenotype
FBbt:00100219PHENOTYPE	dopaminergic PPL1 neuron | adult stage | progressive phenotype
FBbt:00100222PHENOTYPE	mushroom body anterior paired lateral cell phenotype
FBbt:00100247PHENOTYPE	gamma Kenyon cell | pupal stage phenotype
FBbt:00100247PHENOTYPE	gamma Kenyon cell | somatic clone phenotype
FBbt:00100247PHENOTYPE	gamma Kenyon cell | adult stage | somatic clone phenotype
FBbt:00100247PHENOTYPE	gamma Kenyon cell | pupal stage | somatic clone phenotype
FBbt:00100247PHENOTYPE	gamma Kenyon cell | somatic clone | third instar larval stage phenotype
FBbt:00100247PHENOTYPE	gamma Kenyon cell phenotype
FBbt:00100248PHENOTYPE	alpha/beta Kenyon cell phenotype
FBbt:00100248PHENOTYPE	alpha/beta Kenyon cell | somatic clone phenotype
FBbt:00100248PHENOTYPE	alpha/beta Kenyon cell | adult stage phenotype
FBbt:00100249PHENOTYPE	alpha'/beta' Kenyon cell phenotype
FBbt:00100291PHENOTYPE	glutamatergic neuron | progressive phenotype
FBbt:00100310PHENOTYPE	posterior signalling centre of anterior lymph gland pair phenotype
FBbt:00100310PHENOTYPE	posterior signalling centre of anterior lymph gland pair | ectopic phenotype
FBbt:00100312PHENOTYPE	medullary zone of anterior lymph gland pair | third instar larval stage phenotype
FBbt:00100360PHENOTYPE	thoracic T neuron phenotype
FBbt:00100499PHENOTYPE	adult CNS glial cell phenotype
FBbt:00100501PHENOTYPE	adult cortex associated glial cell phenotype
FBbt:00100502PHENOTYPE	adult neuropil associated glial cell phenotype
FBbt:00100504PHENOTYPE	ensheathing neuropil associated glial cell phenotype
FBbt:00100513PHENOTYPE	adult epithelial glial cell phenotype
FBbt:00100521PHENOTYPE	embryonic/larval wrapping glial cell of the eye disc | third instar larval stage phenotype
FBbt:00100521PHENOTYPE	embryonic/larval wrapping glial cell of the eye disc | somatic clone phenotype
FBbt:00100522PHENOTYPE	embryonic/larval optic stalk surface glial cell | third instar larval stage phenotype
FBbt:00100529PHENOTYPE	embryonic/larval carpet glial cell phenotype
FBbt:00100529PHENOTYPE	embryonic/larval carpet glial cell | somatic clone phenotype
FBbt:00100532PHENOTYPE	type I neuroblast | larval stage | supernumerary phenotype
FBbt:00100532PHENOTYPE	type I neuroblast | somatic clone phenotype
FBbt:00100532PHENOTYPE	type I neuroblast | larval stage phenotype
FBbt:00100532PHENOTYPE	type I neuroblast | larval stage | somatic clone | supernumerary phenotype
FBbt:00100532PHENOTYPE	type I neuroblast | somatic clone | third instar larval stage phenotype
FBbt:00100532PHENOTYPE	type I neuroblast | third instar larval stage phenotype
FBbt:00100533PHENOTYPE	type II neuroblast | larval stage | somatic clone | supernumerary phenotype
FBbt:00100533PHENOTYPE	type II neuroblast | third instar larval stage phenotype
FBbt:00100533PHENOTYPE	type II neuroblast | larval stage | supernumerary phenotype
FBbt:00100533PHENOTYPE	type II neuroblast | larval stage phenotype
FBbt:00100533PHENOTYPE	type II neuroblast | somatic clone | supernumerary phenotype
FBbt:00100533PHENOTYPE	type II neuroblast | larval stage | somatic clone phenotype
FBbt:00100533PHENOTYPE	type II neuroblast | ectopic | somatic clone | third instar larval stage phenotype
FBbt:00100533PHENOTYPE	type II neuroblast | somatic clone phenotype
FBbt:00100533PHENOTYPE	type II neuroblast | supernumerary phenotype
FBbt:00100533PHENOTYPE	type II neuroblast | supernumerary | third instar larval stage phenotype
FBbt:00100738PHENOTYPE	secondary neuroblast | larval stage | supernumerary phenotype
FBbt:00100738PHENOTYPE	secondary neuroblast | ectopic | larval stage phenotype
FBbt:00100738PHENOTYPE	secondary neuroblast | supernumerary phenotype
FBbt:00100738PHENOTYPE	secondary neuroblast | somatic clone phenotype
FBbt:00100738PHENOTYPE	secondary neuroblast phenotype
FBbt:00100738PHENOTYPE	secondary neuroblast | ectopic | larval stage | somatic clone phenotype
FBbt:00100738PHENOTYPE	secondary neuroblast | supernumerary | third instar larval stage phenotype
FBbt:00100738PHENOTYPE	secondary neuroblast | larval stage | somatic clone | supernumerary phenotype
FBbt:00100750PHENOTYPE	neuroblast BLV | somatic clone phenotype
FBbt:00110108PHENOTYPE	embryonic peripheral glial cell 5 | embryonic stage phenotype
FBbt:00110109PHENOTYPE	embryonic peripheral glial cell 6 | embryonic stage phenotype
FBbt:00110111PHENOTYPE	embryonic peripheral glial cell 8 | embryonic stage phenotype
FBbt:00110178PHENOTYPE	posterior midline glial cell | embryonic stage 13 phenotype
FBbt:00110179PHENOTYPE	H-cell | embryonic stage 16 | supernumerary phenotype
FBbt:00110180PHENOTYPE	H-cell sib | embryonic stage 16 phenotype
FBbt:00110181PHENOTYPE	VUM motorneuron | embryonic stage 16 | supernumerary phenotype
FBbt:00110182PHENOTYPE	VUM interneuron | embryonic stage 16 phenotype
FBbt:00110194PHENOTYPE	pupal brain phenotype
FBbt:00110206PHENOTYPE	enteroblast of posterior adult midgut epithelium phenotype
FBbt:00110206PHENOTYPE	enteroblast of posterior adult midgut epithelium | somatic clone phenotype
FBbt:00110208PHENOTYPE	intestinal stem cell of posterior adult midgut epithelium phenotype
FBbt:00110221PHENOTYPE	dorsal acute muscle 1 phenotype
FBbt:00110256PHENOTYPE	ventral acute muscle 2 phenotype
FBbt:00110280PHENOTYPE	ventral transverse muscle 1 phenotype
FBbt:00110507PHENOTYPE	adult fruitless pMP-e (female) neuron phenotype
FBbt:00110507PHENOTYPE	adult fruitless pMP-e (female) neuron | ectopic | female phenotype
FBbt:01000595PHENOTYPE	abdominal ventral acute muscle 1 founder cell | supernumerary phenotype
FBbt:01000595PHENOTYPE	abdominal ventral acute muscle 1 founder cell phenotype
FBbt:01000596PHENOTYPE	abdominal ventral acute muscle 2 founder cell phenotype
FBbt:01000596PHENOTYPE	abdominal ventral acute muscle 2 founder cell | supernumerary phenotype
FBbt:01000597PHENOTYPE	abdominal ventral acute muscle 3 founder cell phenotype
FBbt:01000597PHENOTYPE	abdominal ventral acute muscle 3 founder cell | supernumerary phenotype
FBbt:01000615PHENOTYPE	abdominal lateral oblique muscle 1 founder cell phenotype
FBbt:01000632PHENOTYPE	abdominal ventral transverse muscle 1 founder cell phenotype
FBbt:01004296PHENOTYPE	sex comb tooth | somatic clone phenotype
FBbt:01004296PHENOTYPE	sex comb tooth phenotype
FBbt:01004450PHENOTYPE	metathoracic tarsal bristle phenotype
FBbt:01004450PHENOTYPE	metathoracic tarsal bristle | ectopic | somatic clone phenotype
FBbt:01004450PHENOTYPE	metathoracic tarsal bristle | somatic clone phenotype
FBbt:01005220PHENOTYPE	denticle row | ectopic phenotype
FBbt:01005220PHENOTYPE	denticle row phenotype
FBbt:01005220PHENOTYPE	denticle row | ectopic | maternal effect phenotype
FBbt:02000001PHENOTYPE	yellow ommatidium phenotype
FBbt:02000001PHENOTYPE	yellow ommatidium | somatic clone phenotype
FBbt:02000002PHENOTYPE	pale ommatidium | somatic clone phenotype
FBbt:02000002PHENOTYPE	pale ommatidium | ectopic phenotype
FBbt:02000002PHENOTYPE	pale ommatidium | ectopic | somatic clone phenotype
FBbt:02000002PHENOTYPE	pale ommatidium phenotype
FBbt:02000003PHENOTYPE	photoreceptor cell R8 of yellow ommatidium | supernumerary phenotype
FBbt:02000003PHENOTYPE	photoreceptor cell R8 of yellow ommatidium | ectopic phenotype
FBbt:02000003PHENOTYPE	photoreceptor cell R8 of yellow ommatidium phenotype
FBbt:02000004PHENOTYPE	photoreceptor cell R8 of pale ommatidium | supernumerary phenotype
FBbt:02000004PHENOTYPE	photoreceptor cell R8 of pale ommatidium phenotype
FBbt:02000005PHENOTYPE	photoreceptor cell R7 of yellow ommatidium | somatic clone phenotype
FBbt:02000005PHENOTYPE	photoreceptor cell R7 of yellow ommatidium | ectopic phenotype
FBbt:02000005PHENOTYPE	photoreceptor cell R7 of yellow ommatidium phenotype
FBbt:02000006PHENOTYPE	photoreceptor cell R7 of pale ommatidium phenotype
FBbt:02000006PHENOTYPE	photoreceptor cell R7 of pale ommatidium | ectopic | somatic clone phenotype
FBbt:10000445PHENOTYPE	primary segmental branch phenotype
FBbt:10005247PHENOTYPE	excretory star cell phenotype
FBbt:10005248PHENOTYPE	spiracle primordium phenotype
FBbt:10005248PHENOTYPE	spiracle primordium | maternal effect phenotype
FBbt:10005249PHENOTYPE	adult eye primordium phenotype
FBbt:10005329PHENOTYPE	posterior midgut primordium | germline clone phenotype
FBbt:10005329PHENOTYPE	posterior midgut primordium phenotype
FBbt:10005329PHENOTYPE	posterior midgut primordium | maternal effect phenotype
FBbt:10005329PHENOTYPE	posterior midgut primordium | germline clone | maternal effect phenotype
FBbt:10005989PHENOTYPE	cystic bulge phenotype
FBcv:0000002	thermotaxis behavior defective
FBcv:0000006	male semi-fertile
FBcv:0000007	female semi-fertile
FBcv:0000008	modifier of variegation
FBcv:0000316	homeotic
FBcv:0000324	dorsal/ventral axis specification defective
FBcv:0000325	neurogenic phenotype
FBcv:0000348	wild-type
FBcv:0000349	viable
FBcv:0000350	partially lethal - majority live
FBcv:0000351	lethal
FBcv:0000352	partially lethal - majority die
FBcv:0000353	cell lethal
FBcv:0000354	visible
FBcv:0000355	eye color defective
FBcv:0000356	body color defective
FBcv:0000357	size defective
FBcv:0000358	small body
FBcv:0000359	decreased cell number
FBcv:0000360	decreased cell size
FBcv:0000361	large body
FBcv:0000362	increased cell number
